product_id,app_name,tags,specs
381990,Dragon Saga,"['Free to Play', 'Massively Multiplayer', 'MMORPG', 'Anime', 'RPG', 'Dragons', 'Multiplayer', 'Action', 'Cute']","['Single-player', 'Multi-player', 'MMO', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']"
468250,Warfare Online,"['Free to Play', 'Strategy', 'War', 'Multiplayer', 'Military', 'Action', 'Card Game', 'Indie', 'Massively Multiplayer', 'MOBA', 'Casual', 'Online Co-Op', 'RTS', 'Singleplayer', 'Shooter', 'Survival', 'FPS', 'First-Person', 'Adventure']","['Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']"
262490,Manga Maker Comipo,"['Anime', 'Design & Illustration', 'Animation & Modeling', 'Software', 'Web Publishing', 'Casual', 'Simulation', 'Cute', 'Nudity']",['Single-player']
107410,Arma 3,"['Simulation', 'Military', 'Multiplayer', 'Realistic', 'Open World', 'Tactical', 'Action', 'FPS', 'War', 'Strategy', 'Sandbox', 'Shooter', 'Co-op', 'Moddable', 'Team-Based', 'Online Co-Op', 'Third-Person Shooter', 'Singleplayer', 'First-Person', 'TrackIR']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']"
269250,WORLD END ECONOMiCA episode.01,"['Visual Novel', 'Anime', 'Indie', 'Sci-fi', 'Economy', 'Singleplayer', 'Story Rich']","['Single-player', 'Steam Trading Cards']"
353360,how do you Do It?,"['Free to Play', 'Indie', 'Nudity', 'Female Protagonist', 'Short', 'Singleplayer', 'Mature', 'Pixel Graphics', '2D', 'Experimental', 'Memes', 'Sexual Content']",['Single-player']
242550,Rayman® Legends,"['Platformer', 'Great Soundtrack', 'Local Co-Op', 'Adventure', 'Action', '2D', '4 Player Local', 'Co-op', 'Fast-Paced', 'Controller', 'Funny', 'Local Multiplayer', 'Comedy', 'Side Scroller', 'Singleplayer', 'Music', 'Family Friendly', 'Difficult', 'Atmospheric', '3D Vision']","['Single-player', 'Shared/Split Screen']"
78000,Bejeweled® 3,"['Casual', 'Puzzle', 'Match 3', 'Singleplayer', 'Strategy', 'Touch-Friendly', 'Great Soundtrack', 'Relaxing']","['Single-player', 'Steam Achievements']"
265770,Cannons Lasers Rockets,"['Free to Play', 'Space', 'Action', 'Massively Multiplayer', 'Multiplayer', 'Indie', 'MOBA', 'Sci-fi', 'Open World', 'FPS', 'Shooter', 'Adventure']","['Multi-player', 'Steam Achievements', 'Steam Leaderboards']"
356040,Sheltered,"['Survival', 'Post-apocalyptic', 'Base Building', 'Pixel Graphics', 'Strategy', 'RPG', 'Management', 'Indie', 'Simulation', 'Singleplayer', 'Resource Management', 'Building', '2D', 'Crafting', 'Open World', 'Adventure', 'Side Scroller', 'Difficult', 'Horror', 'Zombies']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
2590,Alpha Prime,"['Action', 'FPS', 'Sci-fi', 'Shooter', 'First-Person', 'Singleplayer', 'Difficult', 'Space']",['Single-player']
15170,Heroes of Might & Magic V,"['Strategy', 'Turn-Based Strategy', 'Fantasy', 'Tactical', 'Turn-Based', 'RPG', 'Multiplayer', 'Classic', 'Story Rich', 'Singleplayer']",['Single-player']
16720,Velvet Assassin,"['Stealth', 'Action', 'Female Protagonist', 'Third Person', 'World War II', 'Singleplayer', 'Atmospheric', 'Third-Person Shooter', 'Historical', 'Assassin', 'Adventure']","['Single-player', 'Partial Controller Support']"
208580,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Real-Time with Pause', 'Adventure', 'Party-Based RPG', 'Choices Matter', 'Moddable', 'Character Customization', 'Third Person', 'Space', 'Female Protagonist', 'Multiple Endings', 'Atmospheric', 'Action', 'Turn-Based Combat', 'Turn-Based']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud']"
208750,Apotheon,"['Action', 'Platformer', 'Mythology', 'Metroidvania', 'Adventure', 'Indie', '2D', 'RPG', 'Side Scroller', 'Singleplayer', 'Historical', 'Stylized', 'Great Soundtrack', 'Atmospheric', 'Nudity', 'Difficult']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']"
386880,Rake,"['Horror', 'Multiplayer', 'Survival Horror', 'Survival', 'First-Person', 'Open World', 'Hunting', 'Action', 'Indie', 'Adventure', 'Atmospheric', 'Simulation', 'Co-op', 'Singleplayer', 'FPS', 'Shooter', 'Gore', 'Online Co-Op', 'Supernatural', 'Funny']","['Single-player', 'Multi-player', 'Steam Trading Cards']"
266130,Breach & Clear,"['Strategy', 'Tactical', 'Turn-Based Strategy', 'Simulation', 'Action', 'Turn-Based', 'RPG', 'Singleplayer', 'Military', 'Shooter', 'Isometric', 'Indie', 'Multiplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
31290,Back to the Future: The Game,"['Adventure', 'Point & Click', 'Time Travel', 'Episodic', 'Sci-fi', 'Singleplayer', 'Comedy', 'Funny', 'Puzzle', 'Movie', 'Futuristic', 'Story Rich']",['Single-player']
57300,Amnesia: The Dark Descent,"['Horror', 'First-Person', 'Atmospheric', 'Survival Horror', 'Indie', 'Adventure', 'Dark', 'Singleplayer', 'Stealth', 'Puzzle', 'Survival', 'Psychological Horror', 'Gothic', 'Action', 'Story Rich', 'Exploration', 'Great Soundtrack', 'Lovecraftian', 'Classic', 'Moddable']","['Single-player', 'Full controller support', 'Captions available', 'Commentary available']"
544730,Catan Universe,"['Board Game', 'Strategy', 'Card Game', 'Casual', 'Free to Play']","['Single-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']"
39680,The Guild II Renaissance,"['Strategy', 'Simulation', 'Economy', 'Medieval', 'RPG', 'Politics', 'Trading', 'City Builder', 'Sandbox', 'Management', 'Singleplayer', 'Multiplayer', 'Resource Management', 'Open World', 'Historical']",['Single-player']
2320,QUAKE II,"['FPS', 'Action', 'Classic', 'Sci-fi', 'Shooter', 'Great Soundtrack', ""1990's"", 'Singleplayer', 'Multiplayer', 'Gore', 'First-Person', 'Moddable', 'Fast-Paced', 'Retro', 'Co-op', 'Atmospheric', 'Arena Shooter', 'Horror', 'Aliens']","['Single-player', 'Multi-player', 'Co-op', 'Steam Cloud']"
250380,Knock-knock,"['Horror', 'Indie', 'Atmospheric', 'Surreal', '2D', 'Dark', 'Singleplayer', 'Psychological Horror', 'Kickstarter', 'Adventure', 'Crowdfunded', 'Difficult', 'Great Soundtrack', 'Survival Horror']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']"
47790,Medal of Honor™,"['FPS', 'Action', 'Shooter', 'Military', 'Multiplayer', 'First-Person', 'Singleplayer', 'War', 'Modern', 'Linear', 'America', 'Realistic', 'Co-op', 'Mature', 'Stealth', 'Controller', 'Atmospheric', 'Open World', 'Adventure']","['Single-player', 'Multi-player']"
275470,Chip,"['Indie', 'Puzzle', 'Strategy', 'Action', 'Robots', 'Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
263820,EvilQuest,"['RPG', 'Indie', 'Adventure', 'Action', 'Retro', 'Villain Protagonist', 'Action RPG', 'Pixel Graphics', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']"
381560,Epic Cards Battle(TCG),"['Free to Play', 'Nudity', 'Anime', 'Trading Card Game', 'Strategy', 'Casual', 'Card Game', 'Mature', 'Multiplayer']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements']"
271240,Offworld Trading Company,"['Strategy', 'Economy', 'Space', 'RTS', 'Multiplayer', 'Sci-fi', 'Simulation', 'Indie', 'Competitive', 'Futuristic', 'Singleplayer', 'Trading', 'Management', 'Base Building', 'Co-op', 'Mars', 'Resource Management', 'Building', 'Capitalism', 'Great Soundtrack']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor']"
434420,The Chosen RPG,"['Anime', 'Mature', 'RPG', 'RPGMaker', 'Nudity', 'Indie', 'Adventure', 'Action', 'JRPG', 'Singleplayer', 'Pixel Graphics', '2D', 'Fantasy', 'Story Rich', 'Gore', 'Dating Sim', 'Retro', 'Difficult', 'FPS', 'Turn-Based']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
402430,Out of the Park Baseball 17,"['Sports', 'Strategy', 'Simulation', 'Indie', 'Management']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']"
290080,Life is Feudal: Your Own,"['Medieval', 'Open World', 'Survival', 'Crafting', 'Sandbox', 'Building', 'Multiplayer', 'RPG', 'Simulation', 'Co-op', 'MMORPG', 'Action', 'Adventure', 'Massively Multiplayer', 'Indie', 'Atmospheric', 'Strategy', 'Historical', 'Walking Simulator', 'Singleplayer']","['Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Stats']"
48720,Mount & Blade: With Fire & Sword,"['RPG', 'Open World', 'Action', 'Medieval', 'Strategy', 'Multiplayer', 'Historical', 'Singleplayer', 'War', 'Sandbox', 'Third Person', 'Adventure', 'Character Customization', 'First-Person', 'Moddable', 'Simulation', 'Horses', 'Action RPG', 'Based On A Novel', 'Indie']","['Single-player', 'Multi-player', 'Steam Achievements']"
252670,Nihilumbra,"['Indie', 'Adventure', 'Platformer', 'Puzzle', 'Casual', 'Puzzle-Platformer', '2D', 'Atmospheric', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Narration', 'Short', 'Difficult', 'Action']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
302590,Of Guards And Thieves,"['Early Access', 'Action', 'Indie', 'Stealth', 'Free to Play', 'Multiplayer', 'Co-op', 'Top-Down', 'Shooter', 'Massively Multiplayer', 'Casual', 'Sandbox', 'Zombies', 'Funny', 'Tactical', 'Team-Based', 'Top-Down Shooter']","['Multi-player', 'Online Multi-Player', 'MMO', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']"
382900,FINAL FANTASY VI,"['RPG', 'JRPG', 'Story Rich', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Fantasy', 'Remake', 'Retro', 'Female Protagonist', 'Steampunk', 'Turn-Based Combat', 'Adventure', 'Open World', 'Sci-fi', 'Magic', 'Anime']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
340460,Spartans Vs Zombies Defense,"['Free to Play', 'Indie', 'Casual', '2D', 'Strategy', 'Singleplayer', 'Tower Defense', 'Zombies', 'Funny']","['Single-player', 'Steam Achievements']"
324800,Shadow Warrior 2,"['Action', 'Gore', 'FPS', 'Co-op', 'Ninja', 'Shooter', 'Swordplay', 'Multiplayer', 'Comedy', 'First-Person', 'Hack and Slash', 'Demons', 'Funny', 'Open World', 'Adventure', 'Loot', 'Singleplayer', 'Memes', 'Parkour', 'Sci-fi']","['Single-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
57900,Duke Nukem Forever,"['FPS', 'Action', 'Nudity', 'Shooter', 'Aliens', 'Singleplayer', 'Comedy', 'Sci-fi', 'Multiplayer', 'First-Person', 'Mature', 'Funny', 'Gore', 'Dark Humor', 'Classic', 'Adventure', 'Memes', 'Atmospheric', 'Linear', '3D Vision']","['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
277450,Imperial Glory,"['Strategy', 'RTS', 'Historical', 'Turn-Based Strategy', 'Multiplayer', 'Singleplayer']","['Single-player', 'Multi-player']"
357070,UBERMOSH,"['Action', 'Pixel Graphics', 'Great Soundtrack', 'Cyberpunk', 'Indie', 'Arcade', 'Fast-Paced', 'Female Protagonist', 'Retro', 'Isometric', 'Procedural Generation', 'Twin Stick Shooter', 'Bullet Hell', 'Sci-fi', 'Casual', 'Difficult', 'Top-Down', 'Singleplayer']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']"
255420,Magic 2015 - Duels of the Planeswalkers,"['Card Game', 'Strategy', 'Trading Card Game', 'Magic', 'Multiplayer', 'Turn-Based', 'Fantasy', 'Singleplayer', 'Turn-Based Strategy', 'Adventure']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats']"
207150,Stellar Impact,"['Strategy', 'Indie', 'Action', 'MOBA', 'Space', 'Multiplayer']","['Multi-player', 'Steam Trading Cards']"
556820,Warbands: Bushido,"['Strategy', 'Indie', 'Board Game', 'Turn-Based Tactics', 'Card Game', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Multiplayer', 'Turn-Based', 'Turn-Based Combat', 'PvP', 'Medieval', 'Historical', 'Trading Card Game', 'Replay Value', 'Isometric', 'Alternate History', 'Turn-Based Strategy', 'Singleplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']"
262260,Jets'n'Guns Gold,"[""Shoot 'Em Up"", 'Great Soundtrack', 'Action', 'Indie', 'Side Scroller', 'Difficult', 'Bullet Hell', '2D', 'Arcade', 'Space', 'Shooter', 'Sci-fi', 'Comedy', 'Singleplayer', 'Retro', 'Gore']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support']"
611790,House Party,"['Early Access', 'Sexual Content', 'Nudity', 'Mature', 'NSFW', 'Dating Sim', 'Simulation', 'Adventure', 'First-Person', 'Violent', 'Indie', 'Memes', 'Psychological Horror', 'Singleplayer', 'Open World', 'Funny', 'Family Friendly', 'FPS', 'Walking Simulator']","['Single-player', 'Steam Trading Cards']"
222980,Dead Pixels,"['Zombies', 'Action', 'Indie', 'Pixel Graphics', 'Local Co-Op', 'Retro', '2D', 'Survival', 'RPG', 'Co-op', 'Side Scroller', 'Singleplayer', 'Local Multiplayer', 'Rogue-like', 'Casual', 'Multiplayer', 'Controller', 'Procedural Generation', 'Shooter']","['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']"
335000,Tormentum - Dark Sorrow,"['Point & Click', 'Adventure', 'Dark Fantasy', 'Dark', 'Indie', 'Horror', 'Puzzle', 'Atmospheric', 'Great Soundtrack', '2D', 'Fantasy', 'Story Rich', 'Casual', 'Singleplayer', 'Gore', 'Choices Matter', 'Gothic', 'Design & Illustration', 'Classic', 'Psychedelic']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']"
262000,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,"['Adventure', 'Point & Click', 'Mystery', 'Remake', 'Classic', 'Singleplayer', 'Story Rich', 'Horror', 'Puzzle', 'Supernatural', 'Detective', 'Atmospheric', 'Great Soundtrack']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats']"
227180,Kingdom Wars,"['Strategy', 'Free to Play', 'RTS', 'Massively Multiplayer', 'RPG', 'Building', 'Medieval', 'Indie', 'Fantasy', 'Multiplayer', 'Simulation', 'Co-op', 'City Builder', 'MMORPG', 'Singleplayer', 'Action', 'War', 'Sandbox']","['Single-player', 'Multi-player', 'MMO', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Includes level editor']"
381780,80 Days,"['Adventure', 'Indie', 'Story Rich', 'Choices Matter', 'Strategy', 'Choose Your Own Adventure', 'Interactive Fiction', 'Replay Value', 'Multiple Endings', 'Exploration', 'Steampunk', 'Casual', 'Singleplayer', 'Atmospheric', 'Relaxing', 'Funny', 'Romance', 'Great Soundtrack', 'Open World', 'Short']","['Single-player', 'Steam Achievements']"
336510,Anno Online,"['Free to Play', 'Strategy', 'City Builder', 'Simulation', 'Multiplayer', 'Medieval', 'Base Building', 'Building', 'Singleplayer', 'Massively Multiplayer']","['Single-player', 'Multi-player', 'Steam Trading Cards', 'Steam Cloud']"
367270,Angels Fall First,"['Early Access', 'Action', 'Sci-fi', 'FPS', 'Space', 'Simulation', 'Multiplayer', 'Indie', 'First-Person', 'Tactical']","['Single-player', 'Multi-player', 'Partial Controller Support', 'Steam Cloud', 'Stats']"
7520,Two Worlds II HD,"['RPG', 'Open World', 'Fantasy', 'Third Person', 'Exploration', 'Singleplayer', 'Multiplayer', 'Co-op', 'Action RPG', 'Crafting', 'Adventure', 'Story Rich', 'Action', 'Hack and Slash', 'Dark Fantasy', 'Great Soundtrack', 'Inventory Management', 'Magic', 'Nudity', 'Violent']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud']"
433850,H1Z1,"['Early Access', 'Survival', 'Massively Multiplayer', 'Multiplayer', 'Open World', 'PvP', 'Action', 'FPS', 'Shooter', 'Third-Person Shooter', 'Co-op', 'Adventure', 'Zombies', 'Online Co-Op', 'Violent', 'First-Person', 'Gore', 'Walking Simulator', 'Horror', 'Nudity']","['Multi-player', 'Online Multi-Player', 'In-App Purchases']"
440,Team Fortress 2,"['Free to Play', 'Multiplayer', 'FPS', 'Action', 'Shooter', 'Class-Based', 'Team-Based', 'Funny', 'First-Person', 'Trading', 'Cartoony', 'Competitive', 'Online Co-Op', 'Co-op', 'Robots', 'Comedy', 'Tactical', 'Crafting', 'Cartoon', 'Moddable']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'In-App Purchases', 'Partial Controller Support', 'Valve Anti-Cheat enabled', 'Stats', 'Includes level editor', 'Commentary available']"
312520,Rain World,"['Atmospheric', 'Indie', 'Difficult', 'Survival', 'Platformer', 'Adventure', 'Action', 'Pixel Graphics', 'Survival Horror', '2D', 'Post-apocalyptic', 'Cute', 'Horror', 'Metroidvania', 'Exploration', 'Great Soundtrack', 'Singleplayer', 'Stealth', 'Physics', 'Open World']","['Single-player', 'Local Multi-Player', 'Steam Achievements', 'Full controller support']"
493200,RiME,"['Adventure', 'Exploration', 'Puzzle', 'Atmospheric', 'Singleplayer', 'Great Soundtrack', 'Colorful', 'Fantasy', 'Indie', 'Open World', '3D Platformer', 'Action', 'Relaxing', 'Walking Simulator']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']"
397900,Business Tour - Online Multiplayer Board Game,"['Free to Play', 'Board Game', 'Strategy', 'Casual', 'Massively Multiplayer', 'Indie', 'Management', 'Capitalism', 'Multiplayer', 'Trading', 'Co-op', 'Singleplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Leaderboards']"
4760,Rome: Total War™ - Collection,"['Strategy', 'Historical', 'Rome', 'Turn-Based Strategy', 'Grand Strategy', 'RTS', 'Classic', 'Tactical', 'Multiplayer', 'Great Soundtrack', 'War', 'Singleplayer', 'Turn-Based', 'Moddable', 'Real Time Tactics', 'Action', 'Atmospheric', 'Simulation', '4X', 'Medieval']","['Single-player', 'Multi-player', 'Steam Trading Cards']"
550,Left 4 Dead 2,"['Zombies', 'Co-op', 'FPS', 'Multiplayer', 'Action', 'Online Co-Op', 'Shooter', 'Survival', 'First-Person', 'Horror', 'Team-Based', 'Moddable', 'Gore', 'Survival Horror', 'Post-apocalyptic', 'Singleplayer', 'Adventure', 'Local Co-Op', 'Tactical', 'Replay Value']","['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Includes Source SDK', 'Commentary available']"
50620,Darksiders™,"['Action', 'Adventure', 'Hack and Slash', 'Third Person', 'Singleplayer', 'Post-apocalyptic', 'Fantasy', 'Controller', 'Action RPG', 'Action-Adventure', 'Puzzle', 'Metroidvania', 'Open World', '3D Platformer', 'Spectacle fighter', 'RPG', 'Gore', ""Beat 'em up"", 'Character Action Game', 'Platformer']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']"
8140,Tomb Raider: Underworld,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Lara Croft', 'Puzzle', 'Platformer', 'Singleplayer', 'Action-Adventure', 'Shooter', 'Exploration', 'Third-Person Shooter', 'Parkour', 'Atmospheric', '3D Vision']",['Single-player']
2210,Quake IV,"['FPS', 'Action', 'Shooter', 'Sci-fi', 'Horror', 'Singleplayer', 'Classic', 'Multiplayer', 'Fast-Paced', 'First-Person', 'Gore', 'Atmospheric', 'Dark', 'Arena Shooter', 'Adventure']","['Single-player', 'Multi-player', 'Steam Cloud']"
250760,Shovel Knight: Treasure Trove,"['Platformer', 'Pixel Graphics', 'Great Soundtrack', 'Retro', 'Indie', '2D', 'Adventure', 'Action', 'Singleplayer', 'Difficult', 'Kickstarter', 'Side Scroller', 'Fantasy', 'Medieval', 'Funny', 'Arcade', 'Comedy', 'RPG', 'Controller', 'Metroidvania']","['Single-player', 'Local Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
13230,Unreal Tournament 2004: Editor's Choice Edition,"['FPS', 'Arena Shooter', 'Action', 'Classic', 'Multiplayer', 'Fast-Paced', 'Sci-fi', 'Competitive', 'Moddable', 'Great Soundtrack', 'First-Person', 'Shooter', 'Singleplayer', 'e-sports', 'Atmospheric', 'Co-op', 'Adventure', 'RPG']","['Single-player', 'Multi-player', 'Steam Trading Cards']"
502370,"Warhammer 40,000: Sanctus Reach","['Strategy', 'Warhammer 40K', 'Turn-Based', 'Games Workshop', 'Turn-Based Strategy', 'Wargame', 'Turn-Based Tactics', 'Tactical']","['Single-player', 'Multi-player', 'Steam Trading Cards']"
306660,Ultimate General: Gettysburg,"['Strategy', 'Historical', 'Simulation', 'RTS', 'Tactical', 'Indie', 'Wargame', 'War', 'Singleplayer', 'Multiplayer', 'Military']","['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Steam Leaderboards']"
254200,FortressCraft Evolved!,"['Sandbox', 'Crafting', 'Building', 'Survival', 'Indie', 'Strategy', 'Voxel', 'Simulation', 'Open World', 'Multiplayer', 'Adventure', 'RPG', 'Sci-fi', 'Base Building', 'Casual', 'Tower Defense', 'Singleplayer', 'Action', 'Mining', 'Co-op']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Stats', 'Steam Leaderboards', 'Includes level editor']"
495890,Montaro,"['Memes', 'Cute', 'Casual', 'Anime', 'Indie', 'Pixel Graphics', 'Runner', 'Great Soundtrack', 'Platformer', '2D', 'Singleplayer', 'Funny', 'Side Scroller', 'Comedy', 'Walking Simulator', 'Atmospheric', 'Story Rich', 'Action', 'Multiplayer', 'Adventure']","['Single-player', 'Steam Achievements', 'Steam Trading Cards']"
245490,Trials Fusion™,"['Racing', 'Multiplayer', 'Singleplayer', 'Physics', 'Local Multiplayer', 'Sports', 'Futuristic', 'Action', 'Platformer', 'Funny', '2.5D', 'Competitive', 'Level Editor', '2D', 'Difficult', 'Casual', 'Simulation', 'Arcade', 'Great Soundtrack', 'Adventure']","['Single-player', 'Multi-player', 'In-App Purchases', 'Partial Controller Support']"
42120,Lead and Gold: Gangs of the Wild West,"['Western', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Third Person', 'Shooter']","['Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
427100,Fernbus Simulator,"['Simulation', 'Driving', 'Realistic', 'Singleplayer', 'Open World', 'Moddable', 'Multiplayer', 'First-Person', 'Atmospheric']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards']"
352460,Dead Realm,"['Horror', 'Multiplayer', 'Survival Horror', 'First-Person', 'Action', 'Online Co-Op', 'Survival', 'Funny', 'Indie', 'Co-op', 'Strategy', 'Adventure', 'Atmospheric', 'Massively Multiplayer', 'Dark', 'Psychological Horror', 'Illuminati', 'RPG', 'Open World', 'FPS']","['Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Stats', 'Steam Leaderboards']"
51100,Tactical Intervention,"['Free to Play', 'Action', 'FPS', 'Multiplayer', 'Shooter', 'Tactical', 'Co-op', 'First-Person', 'Open World', 'Zombies', 'Singleplayer', 'Adventure', 'Massively Multiplayer', 'Strategy', 'Simulation', 'Gore', 'RPG', 'Sandbox', 'Indie', 'Casual']","['Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']"
440540,Ara Fell,"['RPG', 'Adventure', 'Indie', 'RPGMaker', 'JRPG', 'Open World', 'Female Protagonist', 'Atmospheric', 'Pixel Graphics', 'Anime', 'Great Soundtrack', 'Singleplayer', '2D', 'Fantasy']","['Single-player', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']"
225640,Sacred 2 Gold,"['RPG', 'Open World', 'Hack and Slash', 'Action RPG', 'Co-op', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Action', 'Adventure', 'Loot', 'Isometric', 'Female Protagonist', 'Sandbox', 'Character Customization', 'Atmospheric']",['Single-player']
245370,Etherium,"['Sci-fi', 'Strategy', 'RTS', 'Multiplayer', 'Space', '4X', 'Singleplayer', 'Action']","['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']"
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,"['Anime', 'Fighting', 'Ninja', 'Action', 'Adventure', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Great Soundtrack', 'Co-op', 'Controller', 'Third Person', 'Action RPG', 'Fantasy', 'Action-Adventure', 'PvP', 'Local Co-Op', 'Local Multiplayer', 'Comedy', '3D Vision']","['Single-player', 'Multi-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']"
3900,Sid Meier's Civilization® IV,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', '4X', 'Historical', 'Multiplayer', 'Singleplayer', 'Moddable', 'Grand Strategy', 'Classic', 'Replay Value', 'Simulation', 'Great Soundtrack', 'Resource Management', 'Economy', 'War', 'Tactical']","['Single-player', 'Multi-player', 'Includes level editor']"
652980,Loading Screen Simulator,"['Free to Play', 'Memes', 'Clicker', 'Simulation', 'Indie', 'Casual', 'Singleplayer', 'Funny', 'Comedy', 'Family Friendly', 'Difficult', 'Atmospheric', 'Mature', 'Open World', 'FPS', 'Survival Horror', 'Walking Simulator', 'Massively Multiplayer', 'First-Person', 'Multiplayer']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']"
